29
22.164	20.676
13.111	39.446
17.637	44.984	1.0
16.009	6.221	1.0
32.138	50.532	1.0
24.019	9.614	1.0
4.9	46.466	1.0
46.398	38.13	1.0
55.797	0.571	1.0
43.015	56.667	1.0
35.15	41.877	1.0
29.88	24.992	1.0
51.448	55.267	1.0
56.364	8.141	1.0
48.97	9.888	1.0
8.29	35.189	1.0
55.196	43.891	1.0
37.966	22.484	1.0
20.443	27.303	1.0
23.943	32.094	1.0
54.515	16.278	1.0
8.464	38.195	1.0
26.986	26.46	1.0
47.96	34.225	1.0
44.32	29.664	1.0
3.795	52.516	1.0
31.562	55.087	1.0
23.44	44.791	1.0
10.3	26.084	1.0
32.229	4.993	1.0
6.003	3.684	1.0
0.866	0.76	0.819	0.895	0.749	0.869	0.848	0.731	0.807	0.778	0.755	0.837	0.745	0.808	0.857	0.838	0.735	0.873	0.881	0.837	0.832	0.778	0.891	0.8	0.787	0.773	0.731	0.885	0.872
