19
114	56
234	243
119	46	1.8417
219	216	5.67611
17	328	8.79817
114	126	6.46421
245	238	1.79862
105	252	2.83754
245	46	7.12664
282	48	1.22551
215	331	13.0374
51	32	6.34703
269	18	4.65344
78	350	7.62474
184	266	9.72117
273	235	5.25606
87	177	8.21189
101	273	3.00087
283	40	1.5709
89	50	4.46449
148	159	7.81093
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
