33
150	70
890	585
40	544	19.4766
801	582	22.3854
309	72	42.466
286	513	19.7557
957	792	35.391
279	329	30.2707
796	381	10.253
395	645	20.4215
224	437	26.3105
613	195	5.24655
529	1038	14.1755
764	926	13.6467
1051	349	43.435
935	192	55.129
343	692	16.2061
561	1083	14.4245
609	19	46.3687
485	799	36.2235
424	430	18.9685
34	447	26.7672
639	1020	26.8408
438	259	24.3832
939	1004	31.7911
814	667	19.0632
812	424	12.7804
601	216	5.64592
489	369	18.5816
233	627	27.3027
792	971	11.8977
1032	913	31.3515
172	995	52.4717
874	17	45.5289
404	1059	26.2291
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
