28
60.97	15.008
25.369	17.199
27.203	0.195	1.0
29.618	63.659	1.0
5.824	38.932	1.0
12.825	32.887	1.0
0.787	11.658	1.0
45.05	42.911	1.0
20.498	56.982	1.0
12.724	4.026	1.0
21.403	39.778	1.0
54.638	31.423	1.0
23.833	3.411	1.0
2.94	63.43	1.0
39.5	27.435	1.0
42.028	29.714	1.0
27.67	28.437	1.0
19.694	2.59	1.0
40.012	14.173	1.0
32.853	21.574	1.0
61.286	61.685	1.0
32.457	50.232	1.0
57.138	27.905	1.0
16.914	51.807	1.0
15.242	40.337	1.0
58.351	65.19	1.0
63.899	27.787	1.0
15.549	55.121	1.0
49.082	58.652	1.0
33.739	17.219	1.0
0.876	0.834	0.764	0.809	0.712	0.749	0.806	0.837	0.876	0.773	0.765	0.822	0.778	0.864	0.741	0.785	0.845	0.835	0.818	0.814	0.821	0.776	0.831	0.895	0.857	0.701	0.839	0.768
