28
17.621	44.346
13.8	46.128
11.012	14.665	1.0
44.517	46.472	1.0
43.181	14.931	1.0
24.457	54.161	1.0
19.755	41.971	1.0
7.833	14.717	1.0
56.2	12.946	1.0
1.62	51.44	1.0
7.647	23.972	1.0
24.237	35.28	1.0
16.298	49.322	1.0
30.616	28.004	1.0
40.355	5.784	1.0
49.077	14.76	1.0
35.623	39.89	1.0
18.839	30.105	1.0
37.028	35.788	1.0
52.426	50.828	1.0
26.949	47.694	1.0
15.567	45.452	1.0
33.038	9.742	1.0
2.759	19.24	1.0
40.671	11.221	1.0
28.449	55.622	1.0
28.066	41.47	1.0
44.645	26.09	1.0
26.616	8.852	1.0
9.32	20.602	1.0
0.86	0.859	0.755	0.815	0.892	0.781	0.726	0.752	0.735	0.879	0.868	0.782	0.884	0.826	0.885	0.764	0.797	0.736	0.898	0.803	0.795	0.873	0.779	0.82	0.875	0.889	0.75	0.838
