31
700	543
539	254
176	95	46.6694
665	894	15.806
10	671	32.4812
956	324	55.6423
263	626	23.4387
224	954	25.4859
636	546	14.0849
139	550	32.1141
23	403	74.3446
348	43	22.2189
334	642	24.4212
699	681	37.1209
858	423	37.492
119	823	35.7442
316	396	37.7598
82	619	6.27524
464	225	29.2421
87	721	27.9486
815	107	87.4961
411	53	23.2597
957	472	36.7097
283	893	27.9198
416	828	52.4372
410	170	30.584
87	4	38.3669
764	577	27.161
60	934	38.9507
284	283	39.9196
97	633	7.03363
604	575	14.4345
666	941	17.8983
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
