18
91	123
261	322
72	293	8.50332
278	307	8.51507
314	131	10.8633
295	151	10.2589
217	159	23.0876
307	302	9.24703
119	204	24.5208
149	143	5.64419
83	0	39.6767
295	77	2.68149
301	71	3.07906
261	321	0.351501
168	249	22.429
181	104	1.46074
178	101	1.68972
96	291	5.3819
160	133	5.18121
111	294	5.92122
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
