32
672	549
224	425
730	582	21.4794
522	584	34.5558
709	359	34.154
560	701	27.2284
542	781	31.5525
455	341	20.0075
252	184	47.8178
629	616	21.6696
785	775	66.3034
53	702	23.9862
794	288	33.2207
832	214	26.5213
160	298	41.2563
724	62	71.7156
357	667	40.2176
62	233	13.471
410	930	32.6622
377	564	36.0098
547	138	66.7439
98	637	23.6243
69	414	48.7953
687	940	55.9563
35	625	20.137
517	917	6.10464
941	586	71.248
525	931	5.59328
858	348	26.7526
29	240	12.679
429	395	23.1137
967	183	50.3196
289	893	43.6658
651	562	8.16437
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
