22
11.383	5.381
14.725	5.651
19.369	21.364	1.0
16.246	13.56	1.0
17.869	6.52	1.0
21.761	24.332	1.0
19.828	9.459	1.0
24.402	0.255	1.0
4.546	10.001	1.0
5.289	17.54	1.0
22.082	16.131	1.0
19.79	14.005	1.0
24.645	9.968	1.0
2.024	8.899	1.0
22.254	21.036	1.0
1.235	18.073	1.0
3.047	4.878	1.0
3.835	23.041	1.0
8.463	22.106	1.0
24.023	13.396	1.0
10.977	0.356	1.0
12.627	23.214	1.0
7.248	14.055	1.0
15.689	8.021	1.0
0.682	0.539	0.552	0.613	0.527	0.516	0.607	0.511	0.695	0.504	0.579	0.648	0.618	0.513	0.633	0.606	0.598	0.605	0.519	0.685	0.5	0.535
