26
50.116	41.611
42.633	27.546
37.624	27.084	1.0
35.004	2.29	1.0
16.4	51.741	1.0
39.424	52.527	1.0
1.184	29.15	1.0
19.448	35.265	1.0
35.135	12.169	1.0
19.086	30.799	1.0
50.651	36.72	1.0
17.751	21.092	1.0
22.867	15.469	1.0
25.333	44.908	1.0
1.725	49.717	1.0
18.825	12.308	1.0
34.289	33.143	1.0
2.896	7.802	1.0
53.362	39.139	1.0
19.717	2.398	1.0
14.281	41.284	1.0
45.25	16.459	1.0
44.375	13.492	1.0
1.289	43.155	1.0
19.95	25.319	1.0
25.013	33.776	1.0
7.355	45.586	1.0
40.316	23.469	1.0
0.858	0.887	0.709	0.767	0.874	0.835	0.832	0.866	0.7	0.734	0.718	0.732	0.72	0.73	0.825	0.882	0.723	0.844	0.861	0.752	0.863	0.717	0.825	0.829	0.705	0.809
