24
42.471	20.641
47.594	3.159
44.678	16.678	1.0
47.859	25.436	1.0
33.307	43.801	1.0
15.559	2.883	1.0
10.728	22.707	1.0
36.805	18.826	1.0
30.604	20.261	1.0
25.81	36.287	1.0
17.314	15.029	1.0
18.483	36.787	1.0
44.284	12.929	1.0
24.62	3.468	1.0
23.985	29.378	1.0
13.319	0.784	1.0
38.425	32.817	1.0
46.911	46.138	1.0
20.342	47.706	1.0
49.686	30.966	1.0
10.125	13.684	1.0
8.974	39.917	1.0
28.394	40.995	1.0
45.984	20.743	1.0
20.104	51.829	1.0
14.12	43.809	1.0
0.772	0.753	0.713	0.837	0.795	0.857	0.773	0.845	0.805	0.825	0.767	0.834	0.717	0.829	0.77	0.825	0.884	0.876	0.867	0.774	0.825	0.803	0.736	0.787
