23
34.94	43.749
1.636	41.106
25.851	14.091	1.0
39.967	34.029	1.0
56.259	3.091	1.0
1.795	27.069	1.0
31.345	50.198	1.0
49.857	32.88	1.0
20.907	31.856	1.0
30.48	23.036	1.0
7.233	16.935	1.0
37.683	28.031	1.0
5.336	7.875	1.0
57.742	54.73	1.0
28.85	46.903	1.0
12.721	43.688	1.0
50.298	16.557	1.0
29.257	53.035	1.0
46.972	0.419	1.0
58.823	16.537	1.0
15.624	11.758	1.0
35.461	57.523	1.0
35.069	21.683	1.0
47.268	18.085	1.0
54.123	4.528	1.0
0.782	0.748	0.714	0.837	0.864	0.757	0.887	0.894	0.822	0.752	0.825	0.8	0.788	0.889	0.841	0.836	0.889	0.864	0.774	0.73	0.856	0.795	0.851
