26
4.235	41.273
0.059	2.271
18.549	50.424	1.0
45.158	41.955	1.0
8.369	36.619	1.0
4.238	27.455	1.0
38.238	44.727	1.0
31.17	62.799	1.0
9.26	3.433	1.0
54.936	33.548	1.0
47.278	12.741	1.0
59.171	17.336	1.0
50.841	57.385	1.0
29.688	27.357	1.0
28.277	62.055	1.0
57.323	12.792	1.0
17.62	40.067	1.0
13.179	47.805	1.0
3.989	46.794	1.0
53.249	62.348	1.0
0.804	28.396	1.0
15.829	60.846	1.0
6.399	12.113	1.0
39.671	9.153	1.0
60.606	36.223	1.0
15.731	20.913	1.0
56.721	57.235	1.0
55.408	23.204	1.0
0.855	0.879	0.755	0.87	0.722	0.703	0.874	0.882	0.806	0.864	0.747	0.751	0.878	0.767	0.824	0.852	0.731	0.844	0.868	0.879	0.89	0.872	0.861	0.713	0.855	0.889
