28
10.667	28.09
36.723	42.16
42.551	5.676	1.0
15.343	16.73	1.0
4.771	35.279	1.0
16.078	22.451	1.0
31.632	20.046	1.0
20.775	18.533	1.0
3.564	16.775	1.0
31.016	22.725	1.0
13.13	14.543	1.0
26.199	43.813	1.0
12.134	36.064	1.0
30.586	10.316	1.0
1.187	19.597	1.0
38.105	21.501	1.0
0.968	32.248	1.0
17.93	24.818	1.0
18.505	37.801	1.0
39.653	15.46	1.0
38.384	6.151	1.0
13.352	11.922	1.0
13.715	0.87	1.0
44.457	43.033	1.0
28.011	1.674	1.0
46.389	21.657	1.0
10.162	1.302	1.0
8.748	35.212	1.0
39.661	35.072	1.0
27.258	19.748	1.0
0.9	0.883	0.801	0.715	0.764	0.717	0.81	0.887	0.853	0.792	0.821	0.729	0.734	0.707	0.727	0.824	0.782	0.702	0.856	0.72	0.73	0.757	0.829	0.704	0.79	0.801	0.803	0.834
