22
32.108	2.215
19.297	2.538
7.524	20.18	1.0
5.233	22.34	1.0
31.53	18.451	1.0
31.071	5.823	1.0
9.715	23.979	1.0
1.284	30.13	1.0
31.593	15.522	1.0
21.055	23.235	1.0
15.88	31.899	1.0
17.329	25.905	1.0
2.089	2.369	1.0
21.789	7.684	1.0
4.226	16.636	1.0
7.918	10.82	1.0
27.365	27.969	1.0
24.37	20.088	1.0
30.284	11.919	1.0
21.751	20.104	1.0
17.19	12.495	1.0
12.153	7.441	1.0
23.485	0.036	1.0
8.686	13.676	1.0
0.654	0.676	0.599	0.553	0.624	0.666	0.621	0.656	0.586	0.537	0.594	0.674	0.608	0.6	0.682	0.58	0.685	0.544	0.592	0.664	0.521	0.552
