27
17.04	5.374
16.316	18.999
40.599	9.767	1.0
44.877	36.153	1.0
26.345	14.621	1.0
44.152	11.165	1.0
43.508	26.431	1.0
22.061	15.631	1.0
4.363	6.337	1.0
3.853	9.647	1.0
35.998	30.057	1.0
28.352	25.816	1.0
45.255	31.892	1.0
22.271	28.998	1.0
27.58	41.607	1.0
15.898	32.523	1.0
45.38	15.744	1.0
35.542	44.139	1.0
27.682	36.567	1.0
20.948	25.932	1.0
32.491	21.649	1.0
13.093	0.074	1.0
31.647	3.263	1.0
3.622	34.433	1.0
16.76	11.888	1.0
1.904	40.265	1.0
17.446	21.52	1.0
45.995	27.198	1.0
12.336	19.509	1.0
0.72	0.891	0.897	0.757	0.796	0.861	0.846	0.77	0.843	0.713	0.766	0.775	0.816	0.897	0.705	0.84	0.742	0.784	0.709	0.887	0.712	0.829	0.824	0.822	0.724	0.867	0.805
