24
13.131	23.109
14.423	12.389
15.306	40.447	1.0
13.006	10.516	1.0
29.677	35.13	1.0
8.162	4.808	1.0
29.365	26.304	1.0
42.728	40.33	1.0
36.088	35.695	1.0
20.579	25.392	1.0
1.316	21.767	1.0
34.146	16.408	1.0
10.654	34.169	1.0
34.48	32.021	1.0
41.259	5.025	1.0
16.563	6.48	1.0
3.485	34.488	1.0
9.716	9.911	1.0
29.747	2.916	1.0
42.846	8.891	1.0
41.756	36.788	1.0
1.387	30.848	1.0
17.152	22.966	1.0
6.818	29.897	1.0
16.413	15.829	1.0
42.894	16.741	1.0
0.713	0.789	0.715	0.799	0.723	0.878	0.7	0.756	0.79	0.836	0.854	0.707	0.799	0.705	0.785	0.713	0.77	0.832	0.865	0.785	0.827	0.733	0.843	0.886
