34
866	1106
265	784
261	536	26.4038
454	261	26.4054
390	1145	53.8119
78	889	23.3054
736	853	49.1008
69	370	36.3543
79	171	68.7592
388	891	45.8288
422	197	28.2298
953	905	51.2974
519	917	39.3498
816	382	67.1641
501	1026	36.7254
343	446	22.8061
175	342	28.1642
1016	768	53.6225
155	750	45.9514
21	869	20.3822
546	92	52.7686
980	461	62.7989
1013	63	50.9798
375	739	43.6651
682	1143	12.5784
318	499	22.9896
137	538	43.7105
907	181	27.9382
654	567	43.4012
228	288	25.9649
720	1141	14.8892
889	104	28.3961
844	214	22.8262
767	985	53.4602
705	667	40.06
369	597	35.054
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
