21
35.964	51.95
47.438	19.646
28.836	5.52	1.0
39.467	22.139	1.0
9.353	4.06	1.0
5.717	2.708	1.0
43.669	25.689	1.0
24.336	24.694	1.0
53.399	49.502	1.0
38.583	28.897	1.0
2.402	12.61	1.0
26.548	10.375	1.0
21.431	6.636	1.0
37.998	34.687	1.0
9.118	43.26	1.0
50.111	9.156	1.0
1.573	50.816	1.0
32.87	22.572	1.0
53.773	16.556	1.0
33.688	1.353	1.0
11.612	12.555	1.0
5.615	54.493	1.0
39.092	2.162	1.0
0.707	0.716	0.842	0.704	0.813	0.735	0.899	0.786	0.892	0.833	0.771	0.766	0.83	0.823	0.716	0.822	0.867	0.839	0.842	0.822	0.862
