28
62.012	56.249
27.394	8.754
23.07	63.672	1.0
23.782	2.175	1.0
19.523	45.387	1.0
52.666	17.269	1.0
40.368	64.717	1.0
59.157	1.387	1.0
50.187	15.322	1.0
44.418	31.427	1.0
57.571	44.068	1.0
37.473	53.491	1.0
8.418	59.749	1.0
10.758	31.592	1.0
61.821	51.953	1.0
52.827	57.714	1.0
0.911	31.964	1.0
63.0	48.889	1.0
2.351	15.761	1.0
41.933	19.204	1.0
50.928	49.414	1.0
37.893	44.449	1.0
51.809	20.42	1.0
34.049	11.302	1.0
31.488	43.871	1.0
28.646	44.991	1.0
65.285	60.673	1.0
25.912	30.092	1.0
22.453	44.279	1.0
57.816	40.411	1.0
0.81	0.869	0.756	0.82	0.787	0.762	0.892	0.743	0.784	0.719	0.737	0.793	0.858	0.703	0.749	0.872	0.738	0.734	0.879	0.868	0.709	0.878	0.762	0.825	0.723	0.875	0.787	0.867
