30
13.327	15.05
12.999	38.882
49.349	21.097	1.0
55.49	19.962	1.0
30.383	30.093	1.0
18.941	39.887	1.0
46.634	0.673	1.0
35.218	46.499	1.0
22.52	52.163	1.0
51.642	17.974	1.0
1.753	3.31	1.0
0.116	40.138	1.0
28.52	22.252	1.0
19.496	56.47	1.0
51.485	13.153	1.0
12.42	31.667	1.0
26.047	18.821	1.0
30.78	46.066	1.0
57.33	8.483	1.0
26.503	5.815	1.0
36.324	34.908	1.0
51.718	1.74	1.0
8.348	26.477	1.0
0.19	21.077	1.0
1.619	52.136	1.0
49.192	39.185	1.0
48.113	41.629	1.0
3.76	18.996	1.0
11.846	22.87	1.0
55.648	43.005	1.0
6.172	44.793	1.0
8.982	41.971	1.0
0.807	0.853	0.792	0.743	0.701	0.752	0.704	0.777	0.799	0.846	0.754	0.804	0.746	0.727	0.805	0.762	0.775	0.845	0.857	0.884	0.807	0.815	0.819	0.755	0.844	0.834	0.741	0.738	0.749	0.822
