29
39.854	50.735
40.612	24.732
36.683	48.53	1.0
41.023	0.737	1.0
27.517	1.714	1.0
25.476	10.889	1.0
38.167	51.76	1.0
53.966	50.374	1.0
29.706	17.191	1.0
50.507	19.891	1.0
2.893	42.916	1.0
49.431	45.03	1.0
6.16	6.159	1.0
2.057	30.517	1.0
20.793	46.416	1.0
56.286	17.07	1.0
57.046	33.602	1.0
35.317	4.702	1.0
38.424	36.247	1.0
38.029	43.907	1.0
40.829	53.945	1.0
51.005	31.859	1.0
26.589	22.409	1.0
13.87	56.053	1.0
44.953	55.444	1.0
25.932	53.365	1.0
31.459	13.754	1.0
10.208	7.04	1.0
14.288	47.326	1.0
37.296	20.125	1.0
9.068	19.439	1.0
0.716	0.779	0.84	0.816	0.851	0.746	0.8	0.813	0.883	0.834	0.755	0.71	0.882	0.825	0.759	0.709	0.745	0.718	0.891	0.81	0.892	0.865	0.836	0.742	0.885	0.817	0.716	0.731	0.77
