20
11.15	6.477
72.254	103.886
109.917	125.236	1.0
25.145	83.348	1.0
137.94	37.313	1.0
106.989	68.137	1.0
103.775	138.554	1.0
79.998	70.392	1.0
35.213	126.623	1.0
77.66	79.971	1.0
39.58	0.433	1.0
29.633	64.078	1.0
72.752	116.395	1.0
31.921	57.258	1.0
107.544	49.926	1.0
69.645	115.729	1.0
52.159	86.218	1.0
28.805	144.546	1.0
37.276	27.64	1.0
138.428	16.08	1.0
64.708	120.721	1.0
142.781	53.756	1.0
0.734	0.874	0.767	0.759	0.837	0.808	0.715	0.708	0.717	0.861	0.834	0.899	0.843	0.707	0.797	0.762	0.812	0.758	0.782	0.73
