30
20.277	24.426
11.144	36.357
28.056	53.69	1.0
37.547	55.274	1.0
2.043	47.533	1.0
14.308	1.569	1.0
55.998	14.727	1.0
54.468	27.985	1.0
23.962	20.795	1.0
57.182	6.096	1.0
9.041	41.221	1.0
32.742	27.166	1.0
58.058	34.035	1.0
31.625	10.997	1.0
23.528	58.165	1.0
55.218	42.315	1.0
6.63	46.846	1.0
7.907	23.059	1.0
2.108	1.923	1.0
24.863	43.044	1.0
33.503	13.032	1.0
48.878	52.409	1.0
43.198	1.143	1.0
43.338	36.004	1.0
16.356	27.582	1.0
12.188	20.975	1.0
17.104	55.549	1.0
55.857	54.24	1.0
21.448	38.595	1.0
44.743	57.012	1.0
41.954	41.285	1.0
37.206	11.532	1.0
0.744	0.804	0.751	0.798	0.897	0.883	0.865	0.829	0.89	0.758	0.891	0.889	0.876	0.899	0.898	0.723	0.868	0.792	0.817	0.722	0.851	0.718	0.762	0.889	0.823	0.793	0.779	0.754	0.77	0.829
