20
148.128	15.845
72.989	0.856
126.658	109.298	1.0
56.639	47.763	1.0
149.928	37.659	1.0
107.5	143.894	1.0
127.429	32.051	1.0
107.421	128.138	1.0
143.885	83.07	1.0
46.141	78.609	1.0
117.673	65.74	1.0
152.257	81.545	1.0
137.224	121.806	1.0
52.848	23.872	1.0
90.854	4.139	1.0
30.42	30.66	1.0
116.766	114.089	1.0
142.665	54.743	1.0
23.536	113.359	1.0
158.16	146.309	1.0
19.809	117.251	1.0
94.644	91.003	1.0
0.884	0.881	0.809	0.796	0.81	0.791	0.898	0.777	0.751	0.782	0.824	0.808	0.742	0.728	0.796	0.793	0.847	0.87	0.746	0.741
