24
19.261	23.345
48.625	16.505
12.307	16.798	1.0
50.248	36.142	1.0
25.401	4.654	1.0
7.282	22.403	1.0
18.97	25.093	1.0
21.402	35.714	1.0
5.485	7.214	1.0
51.208	14.067	1.0
26.13	8.701	1.0
27.25	42.067	1.0
22.351	28.42	1.0
28.033	44.777	1.0
13.994	41.016	1.0
22.515	56.056	1.0
13.4	59.835	1.0
12.057	11.454	1.0
7.411	45.1	1.0
26.741	38.05	1.0
32.013	36.888	1.0
31.374	2.018	1.0
52.586	20.29	1.0
0.656	21.19	1.0
46.163	27.203	1.0
42.641	49.923	1.0
0.737	0.876	0.865	0.803	0.758	0.77	0.786	0.878	0.774	0.864	0.787	0.87	0.705	0.811	0.868	0.822	0.726	0.734	0.733	0.878	0.83	0.863	0.798	0.789
