26
10.923	28.748
28.859	50.483
6.935	53.344	1.0
44.443	21.082	1.0
24.13	26.8	1.0
50.877	22.404	1.0
44.103	12.952	1.0
1.124	53.503	1.0
10.522	26.366	1.0
40.238	29.116	1.0
17.069	23.628	1.0
11.676	30.465	1.0
50.658	19.851	1.0
51.098	47.852	1.0
38.124	3.465	1.0
8.277	50.802	1.0
52.385	0.481	1.0
23.928	4.455	1.0
9.394	38.902	1.0
28.53	34.182	1.0
40.115	53.8	1.0
29.943	1.502	1.0
21.191	13.59	1.0
31.972	21.05	1.0
24.743	0.286	1.0
19.083	48.517	1.0
44.747	2.553	1.0
19.097	51.544	1.0
0.764	0.731	0.883	0.718	0.765	0.818	0.756	0.76	0.717	0.802	0.795	0.75	0.729	0.833	0.803	0.741	0.853	0.815	0.832	0.77	0.711	0.715	0.785	0.782	0.798	0.773
