23
27.694	48.271
12.765	11.699
7.378	20.255	1.0
40.966	46.08	1.0
15.247	43.17	1.0
30.275	24.454	1.0
24.415	20.335	1.0
13.57	3.848	1.0
38.529	10.444	1.0
15.645	14.431	1.0
36.686	39.12	1.0
19.234	34.131	1.0
32.032	37.865	1.0
39.461	4.498	1.0
19.491	22.502	1.0
14.181	10.558	1.0
36.906	28.56	1.0
0.237	37.031	1.0
41.517	2.954	1.0
45.976	35.729	1.0
35.074	16.247	1.0
44.277	40.475	1.0
3.444	29.532	1.0
18.658	17.502	1.0
28.349	39.294	1.0
0.765	0.793	0.864	0.879	0.883	0.712	0.825	0.865	0.848	0.789	0.742	0.893	0.784	0.799	0.714	0.878	0.713	0.793	0.876	0.892	0.787	0.805	0.741
