21
20.438	3.602
26.041	7.591
24.569	38.706	1.0
19.44	20.534	1.0
29.259	19.942	1.0
22.771	16.265	1.0
17.71	6.377	1.0
6.737	17.454	1.0
40.049	23.25	1.0
40.179	2.999	1.0
0.685	36.137	1.0
30.868	33.65	1.0
13.372	20.201	1.0
18.309	36.637	1.0
37.317	33.112	1.0
5.26	32.959	1.0
9.656	15.755	1.0
32.774	10.132	1.0
3.337	1.305	1.0
26.143	31.008	1.0
7.615	24.672	1.0
39.201	8.163	1.0
3.968	18.531	1.0
0.871	0.844	0.794	0.834	0.877	0.762	0.763	0.759	0.771	0.762	0.723	0.748	0.873	0.756	0.899	0.769	0.862	0.767	0.855	0.862	0.837
