35
1098	207
920	1131
365	152	24.2499
1048	455	10.9545
870	703	35.3517
439	560	17.5327
86	979	38.4463
1022	540	23.4796
132	1109	31.5623
1211	1090	48.8702
60	571	39.094
1088	446	9.54825
14	695	37.1099
372	1120	54.2797
542	254	36.5525
1050	1037	34.8202
765	351	39.623
909	937	12.9251
454	93	25.2082
306	242	25.2441
124	350	56.2979
711	127	52.9649
491	681	33.971
852	11	14.9501
278	67	26.3802
923	11	19.501
179	885	32.9359
754	724	33.0971
865	918	14.311
1184	828	56.3356
248	493	47.62
379	611	19.7947
895	261	44.8306
1008	925	20.7795
1077	391	11.7089
421	334	34.1347
588	566	43.4551
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
