33
582	985
721	61
20	93	42.1307
438	128	5.09993
290	100	8.33886
575	391	9.43709
1011	805	16.0645
399	6	16.8535
869	504	18.8114
900	762	18.4402
1053	191	13.293
841	285	21.5085
96	889	37.3186
237	701	23.2358
807	588	12.4832
238	410	7.09016
971	20	37.7527
562	339	10.6788
416	1057	20.6824
280	845	28.1477
353	238	10.6932
295	445	8.56426
481	914	4.20369
467	628	43.9888
220	457	5.93982
934	373	20.4323
90	405	9.19069
816	420	19.3914
479	150	7.56699
1022	275	17.0456
311	160	12.1804
854	176	17.7566
469	890	4.38871
560	34	24.4341
143	473	8.11792
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
