19
60	344
251	230
245	240	1.33673
41	77	4.6053
108	263	3.41291
220	20	5.19064
352	115	5.92512
200	44	5.43439
192	167	16.3487
254	88	10.0381
214	278	8.28438
334	32	1.37203
12	230	16.0406
69	332	2.1322
29	109	5.15981
121	251	1.95874
323	98	3.97807
4	2	13.5285
358	301	7.29078
329	38	0.937712
320	319	4.9144
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
