31
624	874
374	302
190	810	31.9497
617	340	24.0948
717	317	29.3867
892	397	23.2467
102	794	29.0788
342	407	43.5309
671	90	33.8501
104	942	55.4602
117	199	72.3361
614	270	17.4441
873	485	14.1867
529	58	17.0049
557	881	13.1015
445	587	28.9024
25	609	74.3498
342	267	18.2665
281	775	5.43841
271	762	5.75104
576	38	18.6416
738	650	35.963
11	831	38.1504
528	859	12.4959
799	288	31.0757
637	230	15.6833
399	11	52.5061
915	464	17.1009
241	895	36.5453
377	649	32.4276
203	700	29.3644
546	404	36.8117
817	566	31.4417
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
