26
34.146	16.494
40.286	42.565
27.069	33.695	1.0
15.397	13.168	1.0
43.302	24.266	1.0
33.589	35.875	1.0
13.172	26.203	1.0
42.953	27.653	1.0
29.578	15.743	1.0
7.909	48.774	1.0
42.4	11.068	1.0
21.639	30.679	1.0
40.329	50.523	1.0
19.989	12.103	1.0
30.016	37.445	1.0
46.109	16.522	1.0
15.42	27.41	1.0
17.86	43.732	1.0
37.735	11.315	1.0
46.299	8.607	1.0
22.284	8.931	1.0
14.339	52.349	1.0
0.17	48.674	1.0
35.074	19.965	1.0
53.698	16.363	1.0
12.294	19.867	1.0
50.16	30.244	1.0
4.408	39.142	1.0
0.764	0.776	0.706	0.735	0.865	0.821	0.844	0.883	0.861	0.77	0.764	0.817	0.808	0.849	0.786	0.775	0.744	0.714	0.794	0.811	0.77	0.822	0.804	0.73	0.892	0.895
