18
164	26
304	168
74	264	24.5822
290	15	34.9992
13	151	21.4648
221	300	27.3519
308	123	17.5614
172	178	22.3843
278	233	22.9351
92	39	25.2283
223	204	17.1839
159	72	10.1749
87	140	12.4344
6	54	3.03786
57	113	14.9782
196	91	9.37117
203	127	11.6464
2	46	2.98498
43	322	21.5843
170	101	10.912
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
