34
445	947
158	59
439	817	18.0312
60	333	10.4853
803	30	60.3191
655	407	14.4539
125	919	20.7894
580	835	10.8126
624	739	8.15657
184	363	17.1017
214	786	2.95966
1070	1106	56.7772
146	229	24.7103
416	109	13.8995
178	84	5.35335
771	1071	14.0204
642	689	9.0938
332	1136	7.83375
965	515	8.54297
740	426	13.5933
1110	122	59.9589
554	784	9.39068
649	332	14.2347
771	535	21.9409
229	784	1.57783
265	1108	8.95627
62	717	16.9891
45	840	19.3671
270	737	10.7523
477	1063	20.0617
878	412	6.46082
806	939	13.7383
16	415	11.4461
1012	465	11.5784
494	79	9.07101
913	398	6.53632
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
