19
54.187	134.116
59.696	29.878
102.447	114.816	1.0
51.743	134.864	1.0
64.363	70.597	1.0
77.745	67.412	1.0
145.357	141.329	1.0
34.348	62.003	1.0
126.053	100.601	1.0
106.741	140.555	1.0
115.268	145.429	1.0
8.878	120.728	1.0
128.355	86.43	1.0
118.905	23.967	1.0
136.671	92.001	1.0
82.607	28.779	1.0
44.86	150.157	1.0
87.995	70.898	1.0
139.104	87.81	1.0
113.006	100.006	1.0
111.205	57.111	1.0
0.783	0.769	0.895	0.844	0.826	0.894	0.738	0.864	0.833	0.761	0.794	0.765	0.791	0.82	0.731	0.798	0.756	0.764	0.872
