34
287	150
295	573
1139	95	16.0411
443	942	17.0609
1001	489	53.4937
507	189	39.0348
779	854	63.8815
797	1046	56.4845
933	342	26.1694
946	1156	64.9861
448	546	49.7998
664	671	20.1289
333	338	26.3131
242	288	6.03541
434	1151	72.8562
161	495	59.7421
612	833	48.7814
772	50	32.3085
29	995	51.762
561	279	35.4135
931	914	52.4538
282	92	20.1783
864	88	16.8552
917	93	16.6267
779	648	38.7891
257	282	6.32777
473	907	15.6869
107	889	52.206
992	735	58.3206
829	370	37.2758
657	593	25.2567
694	716	16.4601
384	280	28.8888
1150	45	18.3293
1017	320	27.6944
414	877	20.4652
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
