24
7.664	38.316
42.867	21.122
15.739	14.579	1.0
5.02	36.194	1.0
12.879	11.06	1.0
9.707	20.578	1.0
32.68	25.53	1.0
3.616	29.493	1.0
11.415	29.458	1.0
2.226	38.717	1.0
25.755	29.11	1.0
24.361	17.336	1.0
30.113	12.719	1.0
41.295	26.899	1.0
38.216	20.687	1.0
37.875	24.348	1.0
25.464	33.139	1.0
8.828	12.565	1.0
19.314	35.5	1.0
20.827	12.028	1.0
15.252	30.767	1.0
33.084	10.702	1.0
25.371	0.874	1.0
15.561	38.428	1.0
34.143	22.019	1.0
12.942	13.632	1.0
0.835	0.757	0.75	0.855	0.753	0.819	0.776	0.863	0.797	0.867	0.738	0.707	0.892	0.9	0.831	0.834	0.825	0.797	0.807	0.806	0.854	0.702	0.892	0.879
