22
14.2	28.446
40.986	17.883
23.236	27.798	1.0
20.5	32.542	1.0
29.839	13.153	1.0
6.979	6.719	1.0
18.936	1.899	1.0
35.949	29.491	1.0
34.882	19.739	1.0
28.996	30.44	1.0
10.226	25.59	1.0
13.658	21.965	1.0
6.483	26.194	1.0
29.024	24.086	1.0
2.612	26.212	1.0
7.084	31.034	1.0
21.561	0.731	1.0
1.783	29.92	1.0
3.731	11.535	1.0
10.439	9.334	1.0
40.233	37.75	1.0
11.934	1.12	1.0
25.234	33.66	1.0
37.788	33.066	1.0
0.501	0.521	0.647	0.617	0.502	0.627	0.518	0.607	0.634	0.59	0.574	0.664	0.564	0.503	0.699	0.506	0.681	0.56	0.647	0.512	0.599	0.631
