29
0.08	28.504
28.15	30.749
34.55	61.618	1.0
12.248	55.704	1.0
66.427	47.183	1.0
58.977	52.444	1.0
19.324	10.994	1.0
6.148	35.707	1.0
44.85	50.531	1.0
18.211	56.307	1.0
20.192	58.819	1.0
58.211	63.096	1.0
11.463	32.838	1.0
43.946	57.509	1.0
57.319	13.056	1.0
60.572	66.277	1.0
61.158	29.843	1.0
37.593	12.48	1.0
3.64	45.339	1.0
0.658	61.493	1.0
28.001	23.658	1.0
17.746	16.278	1.0
23.094	37.885	1.0
6.172	3.626	1.0
32.954	19.147	1.0
46.212	11.472	1.0
20.587	35.019	1.0
47.143	56.75	1.0
37.735	33.197	1.0
50.337	6.999	1.0
21.45	43.774	1.0
0.89	0.805	0.749	0.713	0.869	0.835	0.779	0.817	0.727	0.821	0.709	0.833	0.841	0.845	0.893	0.705	0.707	0.869	0.836	0.766	0.732	0.894	0.881	0.784	0.826	0.736	0.841	0.799	0.763
