20
116.112	59.528
117.54	121.859
89.573	142.9	1.0
62.255	149.755	1.0
144.592	36.38	1.0
47.062	59.612	1.0
100.245	58.953	1.0
34.059	129.293	1.0
99.971	138.226	1.0
121.008	86.092	1.0
18.792	61.969	1.0
34.162	65.157	1.0
29.747	79.345	1.0
101.511	157.658	1.0
86.142	102.856	1.0
124.126	78.886	1.0
72.724	73.401	1.0
39.074	44.461	1.0
89.167	50.862	1.0
114.754	83.616	1.0
89.787	137.423	1.0
87.872	4.985	1.0
0.803	0.852	0.835	0.747	0.701	0.816	0.72	0.892	0.832	0.898	0.716	0.728	0.785	0.836	0.761	0.86	0.88	0.755	0.861	0.727
