27
16.171	17.99
10.135	60.496
56.923	62.025	1.0
20.618	46.879	1.0
6.724	8.157	1.0
36.801	19.051	1.0
2.922	44.267	1.0
1.397	0.138	1.0
21.474	50.249	1.0
14.835	17.124	1.0
14.722	23.687	1.0
50.052	12.753	1.0
55.432	4.582	1.0
12.024	23.662	1.0
52.934	34.786	1.0
23.347	40.966	1.0
27.01	59.154	1.0
46.322	23.324	1.0
15.07	42.907	1.0
38.987	50.494	1.0
46.803	56.081	1.0
50.952	48.191	1.0
56.471	8.005	1.0
0.608	60.759	1.0
26.154	2.437	1.0
10.995	17.676	1.0
29.345	1.868	1.0
55.356	42.487	1.0
56.562	23.597	1.0
0.767	0.735	0.739	0.74	0.726	0.874	0.726	0.868	0.841	0.826	0.834	0.88	0.894	0.899	0.72	0.835	0.857	0.782	0.757	0.737	0.739	0.846	0.85	0.897	0.701	0.785	0.703
