28
24.573	3.554
32.18	22.285
2.276	18.68	1.0
27.75	38.459	1.0
39.114	11.382	1.0
11.432	19.203	1.0
16.478	3.208	1.0
40.615	35.7	1.0
54.311	16.499	1.0
46.145	48.279	1.0
30.25	32.836	1.0
50.564	45.256	1.0
45.48	51.765	1.0
22.292	34.026	1.0
37.693	23.755	1.0
25.66	17.845	1.0
17.706	9.272	1.0
19.495	50.556	1.0
52.182	49.168	1.0
39.469	1.972	1.0
46.473	38.486	1.0
43.419	13.965	1.0
53.403	54.941	1.0
0.329	10.033	1.0
24.139	13.79	1.0
5.531	16.795	1.0
42.63	28.792	1.0
32.632	5.268	1.0
18.557	20.82	1.0
53.08	5.859	1.0
0.737	0.706	0.804	0.736	0.76	0.875	0.793	0.771	0.786	0.867	0.807	0.887	0.86	0.755	0.803	0.832	0.71	0.898	0.849	0.781	0.798	0.703	0.807	0.757	0.782	0.728	0.884	0.797
