28
16.343	8.822
41.097	58.555
3.142	51.805	1.0
30.504	16.306	1.0
28.141	4.51	1.0
32.049	50.177	1.0
6.854	8.432	1.0
15.945	38.388	1.0
65.071	50.053	1.0
21.078	12.072	1.0
8.357	28.762	1.0
14.692	54.576	1.0
20.902	57.625	1.0
27.039	53.623	1.0
0.377	56.73	1.0
9.375	41.697	1.0
61.47	54.176	1.0
5.345	31.89	1.0
1.919	54.58	1.0
33.605	47.924	1.0
3.255	14.614	1.0
56.488	23.623	1.0
22.415	8.132	1.0
6.21	58.665	1.0
8.428	34.768	1.0
60.849	59.283	1.0
11.832	28.126	1.0
51.615	41.831	1.0
50.674	6.559	1.0
17.595	14.19	1.0
0.862	0.826	0.761	0.735	0.809	0.754	0.725	0.731	0.759	0.732	0.817	0.784	0.859	0.838	0.895	0.8	0.829	0.825	0.791	0.823	0.793	0.842	0.815	0.856	0.797	0.745	0.896	0.848
