33
194	329
1070	498
453	966	21.7633
983	74	20.1942
606	259	23.9509
425	253	18.6994
888	673	20.666
359	469	35.6914
530	519	41.915
192	801	17.427
293	45	12.9588
689	959	49.2845
144	586	8.50231
365	623	44.0414
577	748	67.1733
361	286	20.3743
146	382	16.136
126	608	7.11317
723	105	5.61828
796	342	8.19742
809	826	41.2527
74	214	33.968
294	1051	16.9398
185	259	18.667
321	88	11.4145
123	749	23.9783
26	10	52.4011
944	320	30.3502
702	87	1.95075
820	375	8.37848
805	617	21.1029
712	254	28.7336
361	1008	21.8583
1067	27	23.4836
705	94	2.00648
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
