23
32.717	22.35
16.834	32.136
21.92	14.056	1.0
31.145	22.892	1.0
26.431	38.206	1.0
31.717	6.96	1.0
1.537	8.188	1.0
23.454	10.509	1.0
27.524	34.905	1.0
10.626	16.77	1.0
1.148	41.147	1.0
29.177	7.388	1.0
39.006	40.556	1.0
38.818	2.742	1.0
7.11	24.473	1.0
5.571	5.173	1.0
21.68	38.98	1.0
26.066	27.479	1.0
29.049	30.601	1.0
17.694	25.525	1.0
18.143	3.364	1.0
26.941	21.079	1.0
31.833	0.65	1.0
5.894	28.352	1.0
12.186	32.717	1.0
0.808	0.891	0.707	0.866	0.889	0.844	0.705	0.706	0.88	0.754	0.767	0.785	0.734	0.764	0.818	0.899	0.849	0.703	0.881	0.712	0.772	0.733	0.805
