23
33.226	54.588
24.65	27.929
7.364	13.631	1.0
26.424	28.089	1.0
49.416	56.049	1.0
2.683	19.014	1.0
41.787	44.609	1.0
54.539	54.939	1.0
38.01	29.421	1.0
27.155	7.925	1.0
47.392	15.609	1.0
39.069	10.136	1.0
9.714	35.997	1.0
16.429	9.081	1.0
19.682	44.031	1.0
11.985	25.902	1.0
45.444	45.291	1.0
21.66	40.185	1.0
0.914	10.175	1.0
45.255	39.177	1.0
43.717	28.806	1.0
16.706	42.278	1.0
29.265	27.692	1.0
35.835	57.898	1.0
28.91	2.219	1.0
0.737	0.772	0.803	0.751	0.816	0.889	0.826	0.706	0.738	0.765	0.73	0.899	0.783	0.709	0.892	0.883	0.763	0.832	0.792	0.799	0.849	0.857	0.814
