27
46.952	0.148
15.576	2.79
3.301	9.771	1.0
29.554	37.585	1.0
15.726	19.17	1.0
17.819	12.152	1.0
30.529	15.586	1.0
29.873	7.741	1.0
51.332	45.607	1.0
4.682	45.842	1.0
54.507	26.625	1.0
35.928	3.714	1.0
20.53	54.403	1.0
46.519	53.487	1.0
50.548	8.235	1.0
8.664	32.808	1.0
11.351	35.395	1.0
42.048	53.574	1.0
48.129	26.406	1.0
9.819	0.867	1.0
41.49	22.35	1.0
47.516	36.277	1.0
18.751	39.602	1.0
1.742	6.729	1.0
3.192	31.885	1.0
34.779	0.615	1.0
52.25	38.853	1.0
27.897	5.287	1.0
29.827	23.774	1.0
0.771	0.706	0.847	0.863	0.829	0.844	0.735	0.818	0.738	0.724	0.895	0.725	0.706	0.88	0.747	0.868	0.71	0.84	0.874	0.79	0.717	0.786	0.886	0.868	0.777	0.832	0.703
