28
1.662	45.501
3.528	46.306
34.709	0.758	1.0
11.298	21.156	1.0
9.673	8.888	1.0
38.13	40.451	1.0
10.972	32.415	1.0
29.749	22.37	1.0
15.522	4.911	1.0
31.079	35.811	1.0
0.853	46.796	1.0
1.543	2.572	1.0
29.971	8.053	1.0
40.542	3.202	1.0
42.909	25.006	1.0
12.208	30.116	1.0
20.584	9.148	1.0
17.505	35.221	1.0
14.008	43.436	1.0
9.433	25.534	1.0
11.394	0.739	1.0
10.924	40.257	1.0
30.369	11.611	1.0
27.469	2.137	1.0
35.587	13.352	1.0
32.655	3.226	1.0
16.429	0.266	1.0
3.988	29.1	1.0
0.415	9.511	1.0
30.623	18.043	1.0
0.804	0.882	0.894	0.737	0.77	0.845	0.856	0.835	0.83	0.772	0.865	0.725	0.806	0.729	0.761	0.715	0.77	0.743	0.866	0.83	0.823	0.79	0.766	0.728	0.714	0.771	0.775	0.856
