26
36.813	38.422
15.333	38.873
21.749	18.314	1.0
38.632	16.8	1.0
4.0	3.271	1.0
8.027	35.53	1.0
35.81	5.264	1.0
1.019	2.656	1.0
17.874	28.984	1.0
14.544	30.642	1.0
10.872	4.538	1.0
42.241	34.841	1.0
33.281	27.796	1.0
38.577	44.325	1.0
32.089	10.526	1.0
28.601	4.062	1.0
0.703	44.229	1.0
11.093	20.566	1.0
24.356	26.955	1.0
22.813	32.24	1.0
9.467	23.058	1.0
3.967	32.771	1.0
42.138	0.486	1.0
32.687	24.077	1.0
15.461	10.578	1.0
30.634	1.904	1.0
38.35	1.853	1.0
31.297	33.089	1.0
0.839	0.751	0.856	0.757	0.792	0.753	0.798	0.845	0.728	0.754	0.783	0.877	0.802	0.893	0.734	0.873	0.718	0.89	0.855	0.819	0.893	0.84	0.741	0.772	0.748	0.793
