18
162	149
109	284
161	79	6.03998
178	43	0.956861
18	26	8.19657
171	1	7.81969
236	121	6.07532
194	184	1.40703
103	229	8.37163
170	41	1.01716
175	267	7.82457
144	173	3.73974
292	245	9.29337
7	129	9.13324
68	203	8.33518
73	115	3.39981
192	174	1.15935
210	159	3.84449
51	94	5.55525
310	290	5.97093
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
