33
179	198
1010	838
206	112	20.7111
338	771	28.8932
784	711	11.8311
897	711	30.7896
102	203	11.0901
314	937	16.7891
119	137	14.2371
359	879	14.9315
604	532	42.8197
1054	473	78.3433
318	247	17.8119
66	780	12.0732
754	547	37.6867
627	15	32.554
1016	1054	59.2291
962	59	13.8548
916	29	15.3411
548	725	47.0915
972	220	23.1579
340	314	16.6963
517	359	13.5191
493	59	39.7465
979	784	16.8913
885	195	19.5368
147	198	8.99595
699	965	24.3894
452	363	15.346
287	460	44.2883
510	221	37.0704
68	823	9.00403
126	562	49.7553
740	722	12.3446
703	874	18.2556
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
