23
47.139	6.506
13.369	17.337
46.279	14.382	1.0
20.016	49.451	1.0
57.616	16.169	1.0
56.235	57.55	1.0
3.56	13.396	1.0
5.121	27.709	1.0
12.696	3.001	1.0
55.009	33.776	1.0
41.159	1.107	1.0
53.938	14.066	1.0
25.27	2.807	1.0
6.134	21.738	1.0
40.899	46.3	1.0
36.86	5.112	1.0
10.254	30.466	1.0
31.553	0.208	1.0
31.287	13.69	1.0
17.92	8.515	1.0
11.299	26.341	1.0
19.536	45.3	1.0
40.549	32.652	1.0
50.504	8.561	1.0
42.296	51.051	1.0
0.771	0.888	0.715	0.789	0.779	0.766	0.821	0.836	0.78	0.865	0.771	0.704	0.892	0.873	0.889	0.894	0.888	0.858	0.711	0.881	0.744	0.9	0.726
