29
51.26	8.227
2.624	42.702
59.212	38.296	1.0
52.97	8.334	1.0
46.625	5.561	1.0
64.419	43.367	1.0
19.917	11.55	1.0
11.654	15.203	1.0
30.086	39.944	1.0
51.784	12.194	1.0
48.956	42.36	1.0
12.518	11.572	1.0
27.734	22.488	1.0
13.822	23.684	1.0
7.514	33.656	1.0
56.399	15.242	1.0
45.685	11.84	1.0
46.096	48.86	1.0
57.79	56.491	1.0
14.105	63.121	1.0
22.113	36.928	1.0
45.852	27.259	1.0
3.463	47.977	1.0
20.951	0.552	1.0
15.787	5.642	1.0
2.02	64.566	1.0
53.064	31.487	1.0
30.472	32.122	1.0
47.802	29.499	1.0
34.565	24.939	1.0
35.812	34.377	1.0
0.753	0.711	0.749	0.818	0.77	0.818	0.799	0.757	0.838	0.825	0.835	0.835	0.71	0.847	0.856	0.834	0.718	0.729	0.75	0.838	0.768	0.795	0.82	0.839	0.801	0.874	0.786	0.776	0.72
