35
1174	1135
409	789
998	591	20.9295
339	222	19.0112
489	934	7.80042
653	133	36.0286
192	375	21.5095
310	374	23.7314
607	753	5.4768
613	456	36.1469
1057	474	28.3208
933	950	23.1724
447	409	11.5169
84	229	12.7366
1087	630	21.7571
574	866	17.9573
396	415	15.3212
498	1159	32.2961
795	1117	39.3477
681	958	8.69018
218	460	23.7608
989	327	11.8743
923	1183	6.33156
137	674	58.718
841	886	22.5569
860	774	28.3317
52	261	11.7518
962	284	13.6009
621	1135	35.2527
1157	404	28.0834
556	48	32.7931
906	1204	6.47717
504	903	9.09517
670	916	12.1231
321	890	27.4484
594	774	6.63265
309	141	24.6388
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
