30
42.187	1.094
56.127	32.598
18.776	30.433	1.0
35.143	55.644	1.0
11.57	34.381	1.0
46.001	53.05	1.0
41.964	43.65	1.0
3.242	57.567	1.0
3.824	49.51	1.0
33.115	63.142	1.0
29.275	45.99	1.0
35.921	6.337	1.0
63.248	13.06	1.0
21.07	42.583	1.0
57.7	9.72	1.0
67.455	26.975	1.0
63.283	49.283	1.0
18.434	0.606	1.0
47.26	27.22	1.0
6.588	13.113	1.0
59.592	49.281	1.0
19.659	6.499	1.0
27.619	56.578	1.0
47.035	22.429	1.0
32.581	20.647	1.0
16.097	31.701	1.0
47.296	7.425	1.0
54.174	57.564	1.0
23.911	66.21	1.0
25.827	34.785	1.0
5.602	28.856	1.0
53.317	1.273	1.0
0.878	0.867	0.887	0.862	0.881	0.858	0.815	0.709	0.744	0.712	0.841	0.883	0.706	0.713	0.761	0.869	0.839	0.862	0.777	0.779	0.736	0.778	0.738	0.802	0.792	0.735	0.825	0.754	0.812	0.783
