26
39.407	5.174
4.155	16.675
8.706	30.54	1.0
28.58	36.943	1.0
11.286	36.915	1.0
5.49	12.731	1.0
27.248	8.904	1.0
13.004	7.856	1.0
8.904	6.337	1.0
4.115	4.381	1.0
38.543	15.228	1.0
44.41	44.138	1.0
11.399	27.584	1.0
2.096	33.551	1.0
9.593	1.568	1.0
17.855	40.33	1.0
35.497	2.896	1.0
22.229	10.369	1.0
2.516	43.354	1.0
32.067	12.266	1.0
39.87	39.004	1.0
11.577	43.672	1.0
35.659	39.721	1.0
31.913	31.114	1.0
1.851	0.937	1.0
15.711	19.279	1.0
39.858	33.613	1.0
43.59	7.795	1.0
0.798	0.851	0.76	0.728	0.841	0.732	0.736	0.796	0.769	0.798	0.762	0.72	0.882	0.877	0.842	0.775	0.816	0.836	0.836	0.873	0.734	0.88	0.755	0.768	0.888	0.704
