29
22.824	27.241
37.033	9.675
15.302	27.807	1.0
43.589	49.263	1.0
50.022	19.423	1.0
27.231	35.294	1.0
5.397	47.396	1.0
33.584	24.372	1.0
15.437	34.391	1.0
20.063	23.58	1.0
14.028	2.356	1.0
25.211	33.627	1.0
1.467	13.435	1.0
30.129	11.148	1.0
27.528	50.757	1.0
19.448	30.51	1.0
17.852	1.346	1.0
32.996	28.175	1.0
37.148	33.953	1.0
2.312	18.09	1.0
23.662	41.109	1.0
19.401	13.697	1.0
43.343	31.157	1.0
52.204	53.305	1.0
42.224	56.41	1.0
34.073	17.995	1.0
8.556	3.226	1.0
54.06	28.708	1.0
33.74	45.817	1.0
35.164	55.013	1.0
19.378	21.143	1.0
0.711	0.874	0.854	0.797	0.723	0.855	0.826	0.839	0.79	0.758	0.717	0.798	0.862	0.879	0.822	0.745	0.743	0.719	0.773	0.829	0.818	0.871	0.771	0.746	0.852	0.705	0.808	0.812	0.784
