25
42.986	13.281
30.386	37.874
33.696	31.738	1.0
26.749	44.03	1.0
29.426	35.474	1.0
22.283	30.71	1.0
1.931	1.183	1.0
43.297	25.966	1.0
35.076	10.588	1.0
34.432	18.833	1.0
17.275	12.096	1.0
25.281	25.261	1.0
3.818	4.836	1.0
31.785	41.541	1.0
35.985	6.711	1.0
9.461	28.215	1.0
9.457	7.078	1.0
4.516	11.915	1.0
27.532	5.658	1.0
14.122	26.328	1.0
21.056	43.553	1.0
35.479	43.794	1.0
0.748	3.605	1.0
30.63	13.146	1.0
27.816	12.943	1.0
9.929	24.037	1.0
36.691	28.332	1.0
0.72	0.805	0.843	0.812	0.733	0.858	0.761	0.736	0.701	0.751	0.845	0.726	0.818	0.763	0.894	0.725	0.732	0.754	0.856	0.783	0.758	0.802	0.827	0.848	0.777
