35
485	827
389	595
1081	834	62.2398
280	499	15.1851
871	363	38.4928
575	428	58.2845
573	157	25.071
431	739	41.0893
783	1214	69.7413
1187	286	70.2047
189	1022	55.2056
615	635	81.952
1178	1097	110.766
821	927	48.2585
885	815	49.803
3	268	57.7818
315	595	14.7159
345	572	12.7964
195	1178	59.6518
394	158	45.9146
1064	662	53.4659
582	229	23.0319
558	86	28.7329
567	1190	78.8312
931	0	77.9347
809	455	25.5222
765	389	27.4784
321	300	26.575
1162	480	70.5966
718	90	54.4916
305	528	14.4569
40	54	26.5831
442	26	42.4683
976	216	68.7413
279	377	34.139
88	108	27.7098
352	1054	60.9118
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
