20
111.705	62.272
97.13	30.633
151.603	154.92	1.0
24.995	26.672	1.0
72.779	76.546	1.0
105.413	58.269	1.0
12.03	61.381	1.0
21.323	82.928	1.0
104.694	5.164	1.0
48.276	66.805	1.0
141.321	6.151	1.0
153.241	27.93	1.0
89.511	1.121	1.0
48.181	35.306	1.0
81.665	18.725	1.0
101.553	151.423	1.0
113.637	121.424	1.0
88.439	56.831	1.0
1.368	60.786	1.0
67.553	143.409	1.0
36.678	96.414	1.0
47.335	60.768	1.0
0.707	0.874	0.878	0.753	0.8	0.712	0.816	0.755	0.881	0.887	0.739	0.881	0.803	0.826	0.87	0.762	0.722	0.739	0.899	0.862
