24
4.1	41.666
31.013	8.153
39.413	17.014	1.0
27.348	38.839	1.0
26.905	22.026	1.0
4.686	39.348	1.0
34.567	25.017	1.0
38.395	39.567	1.0
10.735	34.099	1.0
35.333	15.902	1.0
18.008	21.593	1.0
10.32	38.708	1.0
36.673	8.421	1.0
31.054	13.486	1.0
16.322	23.715	1.0
28.86	27.945	1.0
3.048	11.874	1.0
43.308	17.638	1.0
25.332	31.217	1.0
18.854	15.214	1.0
12.567	18.907	1.0
38.889	5.573	1.0
22.335	26.329	1.0
7.312	22.711	1.0
17.076	40.241	1.0
16.22	2.065	1.0
0.879	0.748	0.825	0.803	0.749	0.738	0.701	0.747	0.854	0.749	0.837	0.878	0.714	0.804	0.839	0.838	0.898	0.846	0.864	0.729	0.797	0.754	0.762	0.882
