24
29.342	49.55
55.466	14.815
41.664	15.378	1.0
36.061	45.909	1.0
49.734	2.665	1.0
4.819	49.115	1.0
40.821	7.522	1.0
29.616	24.263	1.0
43.878	53.017	1.0
47.036	17.173	1.0
13.016	38.711	1.0
35.558	49.539	1.0
0.846	19.55	1.0
7.386	58.201	1.0
0.281	59.628	1.0
37.572	21.798	1.0
57.968	51.119	1.0
0.814	23.366	1.0
46.934	1.98	1.0
44.339	3.363	1.0
12.309	44.837	1.0
53.954	24.398	1.0
34.368	59.775	1.0
3.69	13.542	1.0
56.77	45.803	1.0
26.665	53.595	1.0
0.818	0.794	0.879	0.832	0.769	0.897	0.815	0.892	0.768	0.9	0.816	0.831	0.814	0.757	0.718	0.813	0.721	0.853	0.795	0.749	0.762	0.735	0.87	0.784
